title,topic,pred_val,authors,journal,links,full_title,abstract
assessment potential toxicity foodborne fluorescent nanoparticles roasted pork,CELLULAR/SUBCELLULAR,41.0% CELLULAR/SUBCELLULAR; 14.6% TISSUE/BIOMATERIAL; 9.2% NEURAL,"Zhao X, Shan S, Li J, Cao L, Lv J, Tan M,",*Nanotoxicology*,* [Assessment of potential toxicity of foodborne fluorescent nanoparticles from roasted pork.](https://www.ncbi.nlm.nih.gov/pubmed/31441350),Assessment of potential toxicity of foodborne fluorescent nanoparticles from roasted pork.,"Foodborne nanoparticles (NPs) refer to the nanostructures generated during food processing, rather than the man-made nano-structural additives that are added to improve the property of food. In this research, discovery of fluorescent NPs in roasted pork was reported at different temperature of 180, 230, and 280 °C. The size of the pork NPs was in the range of 5.93-7.49 nm. The FTIR and XPS analysis showed that the NPs are made up of graphitic carbon (sp2) and carbon defects (sp3), with abundant hydroxyl and carbonyl groups on the surface. The Ussing chamber test clearly showed the pork NPs had permeability passing through intestine. Significant fluorescence quenching of NPs was observed in the digestion <i>in vitro</i>. The bio-distribution of NPs in mice indicated that they obviously presented in liver, kidney and testis, even crossed the blood-brain barrier, entering into the brain. The oral administration of pork NPs at a dose of 2 g/kg mouse body weight did not caused obvious toxicity in BALB/c mice. However, significant influence of the NP exposure was observed on locomotion behaviors and lifespans in wild type <i>Caenorhabditis elegans</i>."
comparisons motor sensory abnormalities lumbar thoracic contusion spinal cord injury male rats,CELLULAR/SUBCELLULAR,44.7% CELLULAR/SUBCELLULAR; 34.3% NEURAL; 5.2% TISSUE/BIOMATERIAL,"Duan W, Huang Q, Chen Z, Raja SN, Yang F, Guan Y,",*Neuroscience letters*,* [Comparisons of motor and sensory abnormalities after lumbar and thoracic contusion spinal cord injury in male rats.](https://www.ncbi.nlm.nih.gov/pubmed/31269465),Comparisons of motor and sensory abnormalities after lumbar and thoracic contusion spinal cord injury in male rats.,"Rodent models of contusion spinal cord injury (SCI) are widely studied for the mechanisms underlying functional deficits after SCI. Yet, how does lesion level affect SCI-induced motor and sensory dysfunctions remains unclear. Using a computer-controlled impactor (Impact One™, Leica) and the same parameters (diameter, 2.0 mm; Speed: 4.0 m/s; Depth: 1.5 mm; Dwell time: 0.1 s), we produced contusions at mid-thoracic (T10) and rostral-lumbar (L2) spinal cord in male rats, and compared locomotor and sensory dysfunctions within the same experimental setting. The time courses of locomotor deficit were comparable between thoracic (n = 8) and lumbar (n = 7) SCI rats, but the severity was greater after thoracic SCI especially during the first week post-injury, as indicated by the lower Basso, Beattle and Bresnahan open-field locomotion scores. Both groups showed similar heightened avoiding response (hyper-reactivity) to mechanical stimulation applied at the hindpaws from day 21-56 post-injury, as indicated by decreased paw withdrawal thresholds. Compared to lumbar SCI, thoracic SCI induced a greater decrease of paw withdrawal latency in hot-plate test from day 28-56 post-injury. In contrast, lumbar SCI rats showed a greater reduction of avoidance threshold to mechanical stimulation at the girdle region, and larger overgroomed area than thoracic SCI rats at day 14 post-injury. Thus, thoracic SCI may induce greater motor deficits and hindpaw heat hyper-reactivity than did lumbar SCI. In contrast, lumbar SCI may elicit greater at-level mechanical hyper-reactivity and overgrooming behavior than thoracic SCI. Future study needs to examine the specific pathological changes underlying different dysfunctions in two SCI models."
brain maturation associated increasing tissue stiffness decreasing tissue fluidity,CELLULAR/SUBCELLULAR,58.3% CELLULAR/SUBCELLULAR; 25.0% TISSUE/BIOMATERIAL; 5.0% NEURAL,"Guo J, Bertalan G, Meierhofer D, Klein C, Schreyer S, Steiner B, Wang S, Vieira da Silva R, Infante-Duarte C, Koch S, Boehm-Sturm P, Braun J, Sack I,",*Acta biomaterialia*,* [Brain maturation is associated with increasing tissue stiffness and decreasing tissue fluidity.](https://www.ncbi.nlm.nih.gov/pubmed/31449927),Brain maturation is associated with increasing tissue stiffness and decreasing tissue fluidity.,"Biomechanical cues guide proliferation, growth and maturation of neurons. Yet the molecules that shape the brain's biomechanical properties are unidentified and the relationship between neural development and viscoelasticity of brain tissue remains elusive. Here we combined novel in-vivo tomoelastography and ex-vivo proteomics to investigate whether viscoelasticity of the mouse brain correlates with protein alterations within the critical phase of brain maturation. For the first time, high-resolution atlases of viscoelasticity of the mouse brain were generated, revealing that (i)brain stiffness increased alongside progressive accumulation of microtubular structures, myelination, cytoskeleton linkage and cell-matrix attachment, and that (ii) viscosity-related tissue fluidity decreased alongside downregulated actin crosslinking and axonal organization. Taken together, our results show that brain maturation is associated with a shift of brain mechanical properties towards a more solid-rigid behavior consistent with reduced tissue fluidity. This shift appears to be driven by several molecular processes associated with myelination, cytoskeletal crosslinking and axonal organization."
control daily locomotor activity patterns drosophila suzukii circadian clock light temperature social interactions,COMPARATIVE,80.4% COMPARATIVE; 6.4% VETERINARY/AGRICULTURAL; 4.1% NEURAL,"Shaw B, Fountain M, Wijnen H,",*Journal of biological rhythms*,"* [Control of Daily Locomotor Activity Patterns in <i>Drosophila suzukii</i> by the Circadian Clock, Light, Temperature and Social Interactions.](https://www.ncbi.nlm.nih.gov/pubmed/31436123)","Control of Daily Locomotor Activity Patterns in <i>Drosophila suzukii</i> by the Circadian Clock, Light, Temperature and Social Interactions.","Understanding behavioral rhythms in a pest species can contribute to improving the efficacy of control methods targeting that pest. However, in some species, the behavioral patterns recorded in artificial conditions contrast greatly with observed wild-type behavioral rhythms. In this study, we identify the determinants of daily activity rhythms of the soft and stone fruit pest <i>Drosophila suzukii</i>. The impact of gender, space, social housing, temperature, light, fly morph, and the circadian clock on <i>D. suzukii</i> locomotor rhythms was investigated. Assays were performed under artificial laboratory conditions or more natural semifield conditions to identify how these factors affected daily locomotor behavior. Daily locomotor activity patterns collected under semifield conditions varied very little between the various sex and social condition combinations. However, in lab-based assays, individual and group-housed males often exhibited divergent activity patterns, with more prominent hyperactivity at light/dark transitions. In contrast, hyperactivity responses were suppressed under lab protocols mimicking summer conditions for groups of females and mixed-sex groups. Moreover, when environmental cues were removed, flies held in groups displayed stronger rhythmicity than individual flies. Thus, social interactions can reinforce circadian behavior and resist hyperactivity responses in <i>D. suzukii</i>. Fly morph appeared to have little impact on behavioral pattern, with winter and summer morph flies displaying similar activity profiles under April semifield and laboratory mimic environmental conditions. In conclusion, separate and combined effects of light, temperature, circadian clock function, and social interactions were apparent in the daily activity profiles of <i>D. suzukii</i>. When groups of female or mixed-sex flies were used, implementation of matching photoperiods and realistic daily temperature gradients in the lab was sufficient to re-create behavioral patterns observed in summer semifield settings. The ability to leverage lab assays to predict <i>D. suzukii</i> field behavior promises to be a valuable asset in improving control measures for this pest."
extremely large sweep amplitude enables high wing loading giant hovering insects,COMPARATIVE,82.3% COMPARATIVE; 3.4% ROBOTICS; 2.6% GAIT/LOCOMOTION,"Phan HV, Truong QT, Park HC,",*Bioinspiration & biomimetics*,* [Extremely large sweep amplitude enables high wing loading in giant hovering insects.](https://www.ncbi.nlm.nih.gov/pubmed/31434064),Extremely large sweep amplitude enables high wing loading in giant hovering insects.,"Beetle &amp;lt;i&amp;gt;Allomyrina dichotoma&amp;lt;/i&amp;gt; is one of the largest insects that performs many remarkable modes of locomotion, particularly hovering flight capability. In order to stay airborne, its flexible hindwings are flapped so as to work as a thrust generator. However, the wing loading of the beetle is relatively large (38.94±3.73 N.m&amp;lt;sup&amp;gt;-2&amp;lt;/sup&amp;gt;) compared to those of other insects and hummingbirds, indicating that it is challenging for it to achieve flight. Here, we measured the hindwing morphology and kinematics of the beetle in order to discover its flight performance. Unlike many other insects, the beetle flaps its hindwings with an extremely large sweep amplitude of about 191.33±6.12 deg at high flapping frequencies ranging from 36 to 41 Hz (mean wing tip speed ≈ 13.45±0.58 m.s&amp;lt;sup&amp;gt;-1&amp;lt;/sup&amp;gt;). These capabilities enable the beetle to produce enough lift force to stay airborne with its bulky body (4 - 10 g). In order to investigate how the sweep amplitude affects the beetle's flight efficiency, we utilized the unsteady blade element model to estimate the power requirements of the same vertical force production for various sweep amplitudes. The results indicate that the sweep amplitude as high as 190 deg is more beneficial for power requirements than the smaller amplitudes, which require higher frequencies resulting in higher inertial powers to produce the same vertical force. Thus, for this large beetle, high sweep amplitude may be a biological strategy for staying airborne. In addition, we thoroughly discussed the effects of input constraints on the outcome by investigating power loadings for variable sweep amplitudes at a constant vertical force, wing tip speed, and flapping frequency. Effect of wing surface area was also investigated and discussed to provide useful information for the development of an insect-inspired flapping-wing robot."
sex differences α pyrrolidinopentiophenone α pvp induced taste avoidance place preference hyperthermia locomotor activity rats,COMPARATIVE,30.7% COMPARATIVE; 13.6% NEURAL; 10.1% VETERINARY/AGRICULTURAL,"Nelson KH, Manke HN, Imanalieva A, Rice KC, Riley AL,","*Pharmacology, biochemistry, and behavior*","* [Sex differences in α-pyrrolidinopentiophenone (α-PVP)-induced taste avoidance, place preference, hyperthermia and locomotor activity in rats.](https://www.ncbi.nlm.nih.gov/pubmed/31445057)","Sex differences in α-pyrrolidinopentiophenone (α-PVP)-induced taste avoidance, place preference, hyperthermia and locomotor activity in rats.","The majority of synthetic cathinone research has used only male subjects, and as a result there are few studies assessing the impact of biological sex on their effects."
evolution aerial spider webs coincided repeated structural optimization silk anchorages,COMPARATIVE,60.0% COMPARATIVE; 30.4% EVOLUTION/ANTHROPOLOGY; 1.7% TISSUE/BIOMATERIAL,"Wolff JO, Paterno GB, Liprandi D, Ramírez MJ, Bosia F, van der Meijden A, Michalik P, Smith HM, Jones BR, Ravelo AM, Pugno N, Herberstein ME,",*Evolution; international journal of organic evolution*,* [Evolution of aerial spider webs coincided with repeated structural optimization of silk anchorages.](https://www.ncbi.nlm.nih.gov/pubmed/31441504),Evolution of aerial spider webs coincided with repeated structural optimization of silk anchorages.,"Physical structures built by animals challenge our understanding of biological processes and inspire the development of smart materials and green architecture. It is thus indispensable to understand the drivers, constraints and dynamics that lead to the emergence and modification of building behaviour. Here, we demonstrate that spider web diversification repeatedly followed strikingly similar evolutionary trajectories, guided by physical constraints. We found that the evolution of suspended webs that intercept flying prey coincided with small changes in silk anchoring behaviour with considerable effects on the robustness of web attachment. The use of nanofiber based capture threads (cribellate silk) conflicts with the behavioural enhancement of web attachment, and the repeated loss of this trait was frequently followed by physical improvements of web anchor structure. These findings suggest that the evolution of building behaviour may be constrained by major physical traits limiting its role in rapid adaptation to a changing environment. This article is protected by copyright. All rights reserved."
walk carrying huge egg trade offs locomotion reproduction explain special pelvis leg anatomy kiwi aves apteryx spp,COMPARATIVE,54.2% COMPARATIVE; 44.7% EVOLUTION/ANTHROPOLOGY; 0.4% VETERINARY/AGRICULTURAL,"Abourachid A, Castro I, Provini P,",*Journal of anatomy*,* [How to walk carrying a huge egg? Trade-offs between locomotion and reproduction explain the special pelvis and leg anatomy in kiwi (Aves; Apteryx spp.).](https://www.ncbi.nlm.nih.gov/pubmed/31432515),How to walk carrying a huge egg? Trade-offs between locomotion and reproduction explain the special pelvis and leg anatomy in kiwi (Aves; Apteryx spp.).,"Kiwi (Aves; genus Apteryx) are famous for laying an enormous egg in comparison with their relatively small body size. Considering the peculiar gait of this flightless bird, we suspected the existence of morpho-functional trade-offs between reproduction and locomotion. To understand how structural constraints, imposed by a large egg size, might influence the terrestrial locomotion of Apteryx, we analysed the anatomy of the limb osteomuscular system in two species of kiwi (Apteryx mantelli and Apteryx owenii). We performed detailed dissections and brought to light specific anatomical features of kiwi, in comparison with other ratites and neognathous birds. Our osteological study revealed a strongly curved pelvis, a rigid tail, and enlarged ribs. Our myology study showed an unusual location of the caudofemoralis muscle origin and insertion. The insertion of the pars pelvica along the entire caudal face of the femur, contrasts with the proximal insertion usually seen in other birds. Additionally, the pars caudalis originates along the entire tail, whereas it only inserts on the uropygium in the other birds. To interpret these specificities from a functional point of view, we built three-dimensional osteomuscular models based on computed tomography scans, radiographies and our dissections. We chose three postures associated with reproductive constraints: the standing position of a gravid compared with a non-gravid bird, as well as the brooding position. The 3D model of the brooding position suggested that the enlarged ribs could support the bodyweight when leaning on the huge egg in both males and females. Moreover, we found that in gravid females, the unusual shape of the pelvis and tail allowed the huge egg to sit ventrally below the pelvis, whereas it is held closer to the rachis in other birds. The specific conformation of the limb and the insertions of the two parses of the caudofemoralis help to maintain the tail flexed, and to keep the legs adducted when carrying the egg. The caudal location of the hip and its flexed position explains the long stance phase during the strange gait of kiwi, revealing the functional trade-off between reproduction and locomotion in this emblematic New Zealand bird."
genetic relationships ethanol induced conditioned place aversion ethanol phenotypes 15 inbred mouse strains,COMPARATIVE,21.1% COMPARATIVE; 20.4% NEURAL; 15.2% BONE,"Cunningham CL,",*Brain sciences*,* [Genetic Relationships Between Ethanol-Induced Conditioned Place Aversion and Other Ethanol Phenotypes in 15 Inbred Mouse Strains.](https://www.ncbi.nlm.nih.gov/pubmed/31434277),Genetic Relationships Between Ethanol-Induced Conditioned Place Aversion and Other Ethanol Phenotypes in 15 Inbred Mouse Strains.,"The genetic relationships between different behaviors used to index the aversive effects of ethanol are unknown. To address this issue, ethanol-induced conditioned place aversion (CPA) was tested in a genetically diverse panel of 15 inbred mouse strains. Mice were exposed to an unbiased place conditioning procedure using ethanol doses of 0, 2, or 4 g/kg; all injections were given immediately after 5-min exposure to distinctive tactile cues. There were dose-dependent effects of ethanol on CPA and on the change in pre-injection activity rates between the first and last conditioning trials. Most strains (80%) developed CPA, demonstrating the generalizability of this behavior. Moreover, genotype had significant effects on CPA magnitude and locomotor activity rates. Strain means from this study and previously published studies were then used to examine genetic correlations. These analyses showed significant genetic correlations between CPA and ethanol intake/preference, conditioned taste aversion, and drug withdrawal (but not blood ethanol concentration or conditioned place preference), supporting the idea of commonality in the genes underlying CPA and each of these behaviors. The overall pattern of findings is consistent with previous data suggesting that genetic differences in sensitivity to ethanol's aversive effects play a role in determining strain differences in ethanol drinking. The broader implication is that individuals who are more sensitive to the aversive effects of ethanol may be protected from developing the excessive drinking behaviors characteristic of alcohol use disorders."
lift drag acting shell american horseshoe crab limulus polyphemus,COMPARATIVE,87.9% COMPARATIVE; 3.5% MODELING; 2.7% EVOLUTION/ANTHROPOLOGY,"Davis AL, Hoover AP, Miller LA,",*Bulletin of mathematical biology*,* [Lift and Drag Acting on the Shell of the American Horseshoe Crab (Limulus polyphemus).](https://www.ncbi.nlm.nih.gov/pubmed/31435839),Lift and Drag Acting on the Shell of the American Horseshoe Crab (Limulus polyphemus).,"The intertidal zone is a turbulent landscape where organisms face numerous mechanical challenges from powerful waves. A model for understanding the solutions to these physical problems, the American horseshoe crab (Limulus polyphemus), is a marine arthropod that mates in the intertidal zone, where it must contend with strong ambient flows to maintain its orientation during locomotion and reproduction. Possible strategies to maintain position include either negative lift generation or the minimization of positive lift in flow. To quantify flow over the shell and the forces generated, we laser-scanned the 3D shape of a horseshoe crab, and the resulting digital reconstruction was used to 3D-print a physical model. We then recorded the movement of tracking particles around the shell model with high-speed video and analyzed the time-lapse series using particle image velocimetry (PIV). The velocity vector fields from PIV were used to validate numerical simulations performed with the immersed boundary (IB) method. IB simulations allowed us to resolve the forces acting on the shell, as well as the local three-dimensional flow velocities and pressures. Both IB simulations and PIV analysis of vorticity and velocity at a flow speed of 13 cm/s show negative lift for negative and zero angles of attack, and positive lift for positive angles of attack in a free-stream environment. In shear flow simulations, we found near-zero lift for all orientations tested. Because horseshoe crabs are likely to be found primarily at near-zero angles of attack, we suggest that this negative lift helps maintain the orientation of the crab during locomotion and mating. This study provides a preliminary foundation for assessing the relationship between documented morphological variation and potential environmental variation for distinct populations of horseshoe crabs along the Atlantic Coast. It also motivates future studies which could consider the stability of the horseshoe crab in unsteady, oscillating flows."
jumping take winged scorpion fly mecoptera panorpa communis,COMPARATIVE,79.0% COMPARATIVE; 9.5% SPORT/EXERCISE; 2.9% GAIT/LOCOMOTION,"Burrows M,",*The Journal of experimental biology*,"* [Jumping and take-off in a winged scorpion fly (Mecoptera, <i>Panorpa communis</i>).](https://www.ncbi.nlm.nih.gov/pubmed/31439653)","Jumping and take-off in a winged scorpion fly (Mecoptera, <i>Panorpa communis</i>).","This paper analyses with high speed videos if and how adults of a winged species of scorpion fly (Mecoptera, <i>Panorpa communis</i>) jump and determines whether they use the same mechanism as that of the only other mecopteran known to jump, the wingless snow flea, <i>Boreus hyemalis</i> Adult females are longer and heavier than males and have longer legs but which are of the same relative proportions. The middle legs are 20% longer and the hind legs 60% longer than the front legs. A jump starts with the middle and hind legs in variable positions, but together by depressing their coxo-trochanteral and extending their femoro-tibial joints they accelerate the body in 16-19 ms to mean take-off velocities of 0.7 - 0.8 m s<sup>-1</sup>; performances in males and females were not significantly different. Depression of the wings accompanies these leg movements, but clipping them does not affect jump performance. Smooth transition to flapping flight occurs once airborne with little loss of energy to body rotation. 90 % of the jumps analysed occurred without an observable stimulus; the remaining 10 % were in response to a mechanical touch. The performance of these jumps was not significantly different. In its fastest jumps a scorpion fly experiences an acceleration of 10 <b>
                        <i>g</i>
                    </b> , expends 23 µJ of energy and requires a power output less than 250 W kg<sup>-1</sup> of muscle that can be met by direct muscle contractions without invoking an indirect power amplification mechanism. The jumping mechanism is like that of snow fleas."
low 24 hour core body temperature thrifty metabolic trait driving catch fat weight regain caloric restriction,COMPARATIVE,37.8% COMPARATIVE; 12.1% VETERINARY/AGRICULTURAL; 9.1% GAIT/LOCOMOTION,"Calonne J, Arsenijevic D, Scerri I, Miles-Chan JL, Montani JP, Dulloo AG,",*American journal of physiology. Endocrinology and metabolism*,* [Low 24-hour core body temperature as a thrifty metabolic trait driving catch-up fat during weight regain after caloric restriction.](https://www.ncbi.nlm.nih.gov/pubmed/31430205),Low 24-hour core body temperature as a thrifty metabolic trait driving catch-up fat during weight regain after caloric restriction.,"The recovery of body weight after substantial weight loss or growth retardation is often characterized by a disproportionately higher rate of fat mass vs lean mass recovery, with this phenomenon of 'preferential catch-up fat' being contributed by energy conservation (thrifty) metabolism. To test the hypothesis that a low core body temperature (Tc) constitutes a thrifty metabolic trait underlying the high metabolic efficiency driving catch-up fat, the Anipill® system - with the telemetry capsules implanted in the peritoneal cavity - was used for continuous monitoring of Tc for several weeks in a validated rat model of semistarvation-refeeding in which catch-up fat is driven solely by suppressed thermogenesis. In animals housed at 22°C, 24h Tc was reduced in response to semistarvation (-0.77°C, p<0.001), and remained significantly lower than in controls during the catch-up fat phase of refeeding (-0.27°C on average, p<0.001); the lower Tc during refeeding being more pronounced during the light phase than during the dark phase of the 24h cycle (-0.30°C vs -0.23°C, p<0.01), and with no between-group differences in locomotor activity. A lower 24h Tc in animal showing catch-up fat was also observed when the housing temperature was raised to 29°C (i.e. at thermoneutrality). The reduced energy cost of homeothermy in response to caloric restriction persists during weight recovery, and constitutes a thrifty metabolic trait that contributes to the high metabolic efficiency that underlies the rapid restoration of the body's fat stores during weight regain, with implications for obesity relapse after therapeutic slimming and the pathophysiology of catch-up growth."
