title,topic,pred_val,authors,journal,links,full_title,abstract
biomechanical comparison suture techniques radial meniscal tears using gap configuration analysis,ORTHOPAEDICS/SURGERY,90.2% ORTHOPAEDICS/SURGERY; 6.0% TENDON/LIGAMENT; 1.4% JOINT/CARTILAGE,"Lee SS, Lee MC, Lee JH, Kim TW,",*Orthopedics*,* [Biomechanical Comparison of Suture Techniques in Radial Meniscal Tears Using Gap Configuration Analysis.](https://www.ncbi.nlm.nih.gov/pubmed/31408521),Biomechanical Comparison of Suture Techniques in Radial Meniscal Tears Using Gap Configuration Analysis.,"Vertical, horizontal, and cross sutures have not been compared simultaneously in double suture fashion for the repair of radial meniscal tears. This study compared suture strength among these 3 techniques using gap configuration analysis. Biomechanical testing was performed on 60 matched and paired porcine menisci that were repaired with 2 stitches of vertical, horizontal, and cross sutures. The specimens were cyclically loaded 500 times at 5 to 30 N, and central, peripheral, and total gap distance were measured. After completing cyclic load testing, the specimens were loaded to failure. Double vertical sutures demonstrated significantly lower total and central gap displacement than cross and double horizontal sutures (P<.05). However, there was no significant difference in peripheral gap formation within each group (P=.53). Ultimate failure load and stiffness were significantly greater for double vertical sutures (146.3 N) than for cross (113.8 N) and double horizontal sutures (107.2 N) (P<.05). Stiffness also was significantly increased for double vertical sutures (14.6 N/mm) compared with cross (11.3 N/mm) and double horizontal sutures (10.7 N/mm) (P<.05). There was no significant difference in biomechanical properties between cross and double horizontal sutures. Double vertical sutures showed superior mechanical properties compared with cross and double horizontal sutures in repair of radial meniscal tears, especially in the central zone. These biomechanical properties should be considered when determining appropriate rehabilitation protocols for each suture technique. [Orthopedics. 201x; xx(x):xx-xx.]."
therapeutic effects iontophoresis gold nanoparticles repair traumatic muscle injury,REHABILITATION,17.0% REHABILITATION; 15.1% TISSUE/BIOMATERIAL; 13.0% NEURAL,"da Rocha FR, Haupenthal DDS, Zaccaron RP, Anastácio Borges Corrêa ME, Dos Santos Tramontin N, Paes Fonseca J, Nesi RT, Muller AP, Pinho RA, Paula MDSM, Cesar Lock Silveira P,",*Journal of drug targeting*,* [Therapeutic effects of iontophoresis with gold nanoparticles in the repair of traumatic muscle injury.](https://www.ncbi.nlm.nih.gov/pubmed/31379221),Therapeutic effects of iontophoresis with gold nanoparticles in the repair of traumatic muscle injury.,"Studies have shown the benefits of gold nanoparticles (GNPs) in muscle and epithelial injury models. In physiotherapy, the use of the microcurrent apparatus is associated with certain drugs (Iontophoresis) to increase the topical penetration and to associate the effects of both therapies. Therefore, the objective of this study was to investigate the effects of iontophoresis along with GNPs in the skeletal muscle of rats exposed to a traumatic muscle injury. We utilised 50 Wistar rats randomly divided in to five experimental groups (<i>n</i> = 10): Control group (CG); Muscle injury group (MI); MI + GNPs (20 nm, 30 mg kg<sup>-1</sup>); MI + Microcurrent (300 μA); and MI + Microcurrent + GNPs. The treatment was performed daily for 7 days, with the first session starting at 24 h after the muscle injury. The animals were sacrificed and the gastrocnemius muscle was surgically removedand stored for the proper evaluations. The group that received iontophoresis with GNPs showed significant differences in inflammation and oxidative stress parameters and in the histopathological evaluation showed preserved morphology. In addition, we observed an improvement in the locomotor response and pain symptoms of these animals. These results suggest that the association of boththerapies accelerates the inflammatory response of the injured limb."
effect lower limb strength training programme physical activity snowy season among community dwelling elderly individuals,REHABILITATION,86.0% REHABILITATION; 7.8% SPORT/EXERCISE; 4.5% GAIT/LOCOMOTION,"Hasegawa J, Suzuki H, Yamauchi T,",*Annals of human biology*,* [Effect of a lower limb strength training programme on physical activity during the snowy season among community-dwelling elderly individuals.](https://www.ncbi.nlm.nih.gov/pubmed/31284765),Effect of a lower limb strength training programme on physical activity during the snowy season among community-dwelling elderly individuals.,"<b>Background:</b> Promoting continued physical activity during winter in snowy-cold regions would be of benefit as a health promotion strategy among elderly individuals. <b>Aim:</b> To evaluate the effect of a lower limb strength training programme for elderly individuals on the daily step counts during the snowy season. <b>Subjects and methods:</b> Fourteen community-dwelling elderly individuals were recruited from a snowy-cold region of northern Japan. <b>Methods:</b> Daily step counts were measured during the snowy season in 2018 (with no exercise intervention) and 2019 (after the exercise intervention). Physical function was measured before and after the intervention, including body mass index, 30-s chair test, grip strength, normal gait speed, short-test battery for locomotive syndrome, Kihon checklist and 25-question geriatric locomotive function scale. <b>Results:</b> The study group included 11 women and three men (78.6 ± 5.2 years old). The exercise intervention improved physical function, with a significant increase in step count among individuals with lower baseline strength. Improved lower limb strength positively correlated with an increase in step count. <b>Conclusion:</b> Lower limb muscle strengthening is an effective intervention to improve physical activity during the snowy season among community-dwelling elderly."
information based centralization locomotion animals robots,ROBOTICS,83.8% ROBOTICS; 5.4% MODELING; 3.1% GAIT/LOCOMOTION,"Neveln ID, Tirumalai A, Sponberg S,",*Nature communications*,* [Information-based centralization of locomotion in animals and robots.](https://www.ncbi.nlm.nih.gov/pubmed/31409794),Information-based centralization of locomotion in animals and robots.,"The centralization of locomotor control from weak and local coupling to strong and global is hard to assess outside of particular modeling frameworks. We developed an empirical, model-free measure of centralization that compares information between control signals and both global and local states. A second measure, co-information, quantifies the net redundancy in global and local control. We first validate that our measures predict centralization in simulations of phase-coupled oscillators. We then test how centralization changes with speed in freely running cockroaches. Surprisingly, across all speeds centralization is constant and muscle activity is more informative of the global kinematic state (the averages of all legs) than the local state of that muscle's leg. Finally we use a legged robot to show that mechanical coupling alone can change the centralization of legged locomotion. The results of these systems span a design space of centralization and co-information for biological and robotic systems."
adaptive bioinspired foot mechanism based tensegrity structures,ROBOTICS,91.3% ROBOTICS; 3.8% MODELING; 1.5% METHODS,"Sun J, Song G, Chu J, Ren L,",*Soft robotics*,* [An Adaptive Bioinspired Foot Mechanism Based on Tensegrity Structures.](https://www.ncbi.nlm.nih.gov/pubmed/31414964),An Adaptive Bioinspired Foot Mechanism Based on Tensegrity Structures.,"Traditional robotic feet have received considerable attention for adaptive locomotion on complex terrain. As an alternative, tensegrity structures have the essential characteristics of deformability, adaptability to the environment, and impact resistance. This article proposes ways to solve the problem of adaptive locomotion on complex terrain based on a tensegrity structure and shows that this approach is particularly useful. On the basis of the locomotion mechanism and morphological structure of the human foot, a structural mapping model of a tetrahedral mast tensegrity structure is established through bionic mapping. A model of an adaptive foot mechanism is established through bioinspired design. Theoretical calculations of the behavior of the mechanism are derived, and the spring stiffnesses are matched. A theoretical method based on mechanical kinematics is presented, and a kinematic solution is realized through inverse kinematics. In addition, the locomotion of the mechanism, which is similar to that of the human foot, is simulated using ADAMS, and the effectiveness of the proposed theory and design method is verified by comparing the simulation output with the theoretically calculated results. Finally, a physical prototype manufactured using three-dimensional printing technology is used to experimentally verify the functional characteristics of the terrain-adaptive locomotion of the proposed mechanism. The results show that the proposed adaptive bioinspired foot mechanism exhibits good stability in an unstructured environment and can mimic the adaptive locomotion characteristics of the human foot on complex terrain remarkably well."
earthworm inspired soft robot perceptive artificial skin,ROBOTICS,92.5% ROBOTICS; 2.4% METHODS; 1.6% MODELING,"Calderón AA, Ugalde JC, Chang L, Cristóbal Zagal J, Pérez-Arancibia NO,",*Bioinspiration & biomimetics*,* [An earthworm-inspired soft robot with perceptive artificial skin.](https://www.ncbi.nlm.nih.gov/pubmed/30921776),An earthworm-inspired soft robot with perceptive artificial skin.,"The bodies of earthworms are composed of repeating deformable structural units, called metameres, that generate the peristaltic body motions required for limbless underground burrowing and above-ground crawling. Metameres are actuated by circular and longitudinal muscles that are activated synchronously by the animals' nervous systems. A significant number of the neural-motor feedback loops function with sensory input gathered by the animals' highly sensitive skins, which are embedded with light, pressure and chemical receptors. In this paper, adopting the basic mechanisms employed by earthworms, we propose a new type of pneumatically-driven soft robot that can travel inside pipes by mimicking the motions and replicating the functionalities of a single metamere. Furthermore, we introduce a sensing scheme for feedback control that mimics the mechanical sensory capabilities of an earthworm's skin, which was developed upon stretchable liquid circuits capable of measuring strain and detecting pressure variations. The suitability of the proposed approach is demonstrated through several controlled locomotion experiments, employing two different robotic prototypes."
association among trunk rotation ball velocity elbow varus moment collegiate level baseball pitchers,SPORT/EXERCISE,98.5% SPORT/EXERCISE; 0.3% GAIT/LOCOMOTION; 0.3% REHABILITATION,"Cohen AD, Garibay EJ, Solomito MJ,",*The American journal of sports medicine*,"* [The Association Among Trunk Rotation, Ball Velocity, and the Elbow Varus Moment in Collegiate-Level Baseball Pitchers.](https://www.ncbi.nlm.nih.gov/pubmed/31424975)","The Association Among Trunk Rotation, Ball Velocity, and the Elbow Varus Moment in Collegiate-Level Baseball Pitchers.","The incidence of upper extremity injuries in baseball pitchers is increasing. Over the past decade, research has attempted to elucidate the cause of these injuries, focusing mainly on pitching arm mechanics with little examination of other important segments, such as the trunk. This is surprising, as trunk motion has been shown to have significant effects on pitching mechanics."
movement behaviors fundamental motor skills associated fitness fatness early childhood findings 2012 nhanes national youth fitness survey,SPORT/EXERCISE,90.7% SPORT/EXERCISE; 2.9% GAIT/LOCOMOTION; 1.6% REHABILITATION,"Zhang X, Gu X, Zhang T, Caçola P, Wang J,",*Pediatric exercise science*,* [Are Movement Behaviors and Fundamental Motor Skills Associated With Fitness and Fatness in Early Childhood? Findings From the 2012 NHANES National Youth Fitness Survey.](https://www.ncbi.nlm.nih.gov/pubmed/31412316),Are Movement Behaviors and Fundamental Motor Skills Associated With Fitness and Fatness in Early Childhood? Findings From the 2012 NHANES National Youth Fitness Survey.,"Using 2012 National Health and Nutrition Examination Survey (NHANES) National Youth Fitness Survey data, the authors conducted a cross-sectional secondary analysis to examine the associations of movement behaviors (ie, physical activity [PA] and screen-based sedentary behaviors) and fundamental motor skills (FMS) with fitness (ie, muscular fitness) and fatness (ie, body mass index and waist circumference) in 3- to 5-year-old children. The effect of ethnicity (Hispanic vs non-Hispanic) on these associations was also examined."
effects eccentric phase duration concentric outcomes back squat bench press well trained males,SPORT/EXERCISE,97.0% SPORT/EXERCISE; 1.5% REHABILITATION; 0.5% GAIT/LOCOMOTION,"Carzoli JP, Sousa CA, Belcher DJ, Helms ER, Khamoui AV, Whitehurst M, Zourdos MC,",*Journal of sports sciences*,* [The effects of eccentric phase duration on concentric outcomes in the back squat and bench press in well-trained males.](https://www.ncbi.nlm.nih.gov/pubmed/31418323),The effects of eccentric phase duration on concentric outcomes in the back squat and bench press in well-trained males.,"The velocity and magnitude in which the eccentric phase of an exercise is completed directly affects performance during the concentric phase. Therefore, the purpose of this research was to investigate the effects of eccentric phase duration on concentric outcomes at 60% and 80% of one-repetition maximum (1RM) in the squat and bench press. Sixteen college-aged, resistance-trained males completed 1RM testing, established normative eccentric durations, and performed fast (0.75 times normative) and slow (2.0 times normative) metronome-controlled eccentric duration repetitions. Outcome measures assessed during the concentric phase were: average concentric velocity (ACV), peak concentric velocity (PCV), rating of perceived exertion (RPE), range of motion (ROM), and barbell path. Eccentric duration was significantly and inversely correlated with ACV at 60% (<i>r</i> = -0.408, p = 0.004) and 80% (<i>r</i> = -0.477, p = 0.001) of 1RM squat. At 60% of 1RM squat, both fast and slow eccentric conditions produced greater (p < 0.001) PCV than normative duration with fast also producing greater PCV than slow (p = 0.044). Eccentric duration had no impact on RPE, ROM, or barbell path. Our results report for the first time that resistance-trained males performing a deliberately faster eccentric phase may enhance their own squat and bench press performance."
effect foot orthoses insoles running economy performance distance runners systematic review meta analysis,SPORT/EXERCISE,48.9% GAIT/LOCOMOTION; 34.7% SPORT/EXERCISE; 3.9% METHODS,"Crago D, Bishop C, Arnold JB,",*Journal of sports sciences*,* [The effect of foot orthoses and insoles on running economy and performance in distance runners: A systematic review and meta-analysis.](https://www.ncbi.nlm.nih.gov/pubmed/31423908),The effect of foot orthoses and insoles on running economy and performance in distance runners: A systematic review and meta-analysis.,"Foot orthoses and insoles are prescribed to runners, however their impact on running economy and performance is uncertain. The aim of this systematic review and meta-analysis was to determine the effect of foot orthoses and insoles on running economy and performance in distance runners. Seven electronic databases were searched from inception until June 2018. Eligible studies investigated the effect of foot orthoses or insoles on running economy (using indirect calorimetry) or running performance. Standardised mean differences (SMDs) were computed and meta-analyses were conducted using random effects models. Methodological quality was assessed using the Quality Index. Nine studies met the criteria and were included: five studies investigated the effect of foot orthoses on running economy and four investigated insoles. Foot orthoses were associated with small negative effects on running economy compared to no orthoses (SMD 0.42 [95% CI 0.17,0.72] p = 0.007). Shock absorbing insoles were also associated with negative effects on running economy, but an imprecise estimate (SMD 0.26 [95% CI -0.33,0.84] p = 0.83). Quality Index scores ranged from 4 to 15 out of 17. Foot orthoses and shock absorbing insoles may adversely affect running economy in distance runners. Future research should consider their potential effects on running performance."
crank fore aft position alters distribution work push pull phase synchronous recumbent handcycling able bodied participants,SPORT/EXERCISE,19.3% SPORT/EXERCISE; 17.4% COMPARATIVE; 17.2% GAIT/LOCOMOTION,"Vegter RJK, Mason BS, Sporrel B, Stone B, van der Woude LHV, Goosey-Tolfrey VL,",*PloS one*,* [Crank fore-aft position alters the distribution of work over the push and pull phase during synchronous recumbent handcycling of able-bodied participants.](https://www.ncbi.nlm.nih.gov/pubmed/31425557),Crank fore-aft position alters the distribution of work over the push and pull phase during synchronous recumbent handcycling of able-bodied participants.,"The objective of the current study was to investigate the effect of four different crank fore-aft positions on elbow flexion and shoulder protraction, the consequent propulsion kinetics and the physiological responses during handcycling."
repair medial patellofemoral ligament suture tape augmentation leads similar primary contact pressures joint kinematics like reconstruction tendon graft biomechanical comparison,TENDON/LIGAMENT,76.3% TENDON/LIGAMENT; 15.2% ORTHOPAEDICS/SURGERY; 6.1% JOINT/CARTILAGE,"Mehl J, Otto A, Comer B, Kia C, Liska F, Obopilwe E, Beitzel K, Imhoff AB, Fulkerson JP, Imhoff FB,","*Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA*",* [Repair of the medial patellofemoral ligament with suture tape augmentation leads to similar primary contact pressures and joint kinematics like reconstruction with a tendon graft: a biomechanical comparison.](https://www.ncbi.nlm.nih.gov/pubmed/31410528),Repair of the medial patellofemoral ligament with suture tape augmentation leads to similar primary contact pressures and joint kinematics like reconstruction with a tendon graft: a biomechanical comparison.,To compare suture tape-augmented MPFL repair with allograft MPFL reconstruction using patellofemoral contact pressure and joint kinematics to assess the risk of patellofemoral over-constrainment at point zero.
robotically simulated pivot shift represents clinical exam,TENDON/LIGAMENT,45.0% TENDON/LIGAMENT; 24.7% JOINT/CARTILAGE; 21.9% ORTHOPAEDICS/SURGERY,"Colbrunn RW, Dumpe JE, Nagle TF, Kolmodin JD, Barsoum WK, Saluan PM,",*Journal of orthopaedic research : official publication of the Orthopaedic Research Society*,* [A robotically simulated pivot shift that represents the clinical exam.](https://www.ncbi.nlm.nih.gov/pubmed/31410883),A robotically simulated pivot shift that represents the clinical exam.,A thorough understanding of anterior cruciate ligament (ACL) function and the effects of surgical interventions on knee biomechanics requires robust technologies and simulation paradigms that align with clinical insight. In vitro orthopaedic biomechanical testing for the elucidation of ACL integrity doesn't have an established testing paradigm to simulate the clinical pivot shift exam on cadaveric specimens. The study aim was to develop a robotically simulated pivot shift that represents the clinical exam. An orthopaedic surgeon performed a pivot shift on an instrumented ACL-deficient cadaver leg to capture 6 degree-of-freedom motion/loads. The same knee was mounted to the robot and the sensitivity of the motion/loading profiles quantified. Three loading profile candidates that generated positive pivot shifts on the instrumented knee were selected and applied to 7 ACL-intact/deficient specimens and resulted in the identification of a profile that was able to induce a positive pivot shift in all ACL-deficient specimens (p < 0.001). The simulated shifts began at 22±8° and ended at 33±6° of flexion with the average magnitude of the shifts being 12.8 ± 3.2 mm in anterior tibial translation and 17.6 ± 4.3° in external tibial rotation. The establishment and replication of a robotically simulated clinical pivot shift across multiple specimens shows the robustness of the loading profile to accommodate anatomical and experimental variability. Further evaluation and refinement should be undertaken to create a useful tool in evaluating ACL function and reconstruction techniques. This article is protected by copyright. All rights reserved.
15 40 role non collagenous extracellular matrix proteins minor collagens tendon,TENDON/LIGAMENT,31.6% TENDON/LIGAMENT; 30.9% TISSUE/BIOMATERIAL; 28.9% CELLULAR/SUBCELLULAR,"Taye N, Karoulias SZ, Hubmacher D,",*Journal of orthopaedic research : official publication of the Orthopaedic Research Society*,"* [The ""other"" 15-40%: The role of non-collagenous extracellular matrix proteins and minor collagens in tendon.](https://www.ncbi.nlm.nih.gov/pubmed/31410892)","The ""other"" 15-40%: The role of non-collagenous extracellular matrix proteins and minor collagens in tendon.","Extracellular matrix (ECM) determines the physiological function of all tissues, including musculoskeletal tissues. In tendon, ECM provides overall tissue architecture, which is tailored to match the biomechanical requirements of their physiological function, i.e. force transmission from muscle to bone. Tendon ECM also constitutes the microenvironment that allows tendon resident cells to maintain their phenotype and that transmits biomechanical forces from the macro-level to the micro-level. The structure and function of adult tendons is largely determined by the hierarchical organization of collagen type I fibrils. However, non-collagenous ECM proteins such as small leucine-rich proteoglycans (SLRPs), ADAMTS proteases, and cross-linking enzymes play critical roles in collagen fibrillogenesis and guide the hierarchical bundling of collagen fibrils into tendon fascicles. Other non-collagenous ECM proteins such as the less abundant collagens, fibrillins, or elastin, contribute to tendon formation or determine some of their biomechanical properties. The interfascicular matrix or endotenon and the outer layer of tendons, the epi- and paratenon, includes collagens and non-collagenous ECM proteins, but their function is less well understood. The ECM proteins in the epi- and paratenon may provide the appropriate microenvironment to maintain the identity of distinct tendon cell populations that are thought to play a role during repair processes after injury. The aim of this review is to provide an overview of the role of non-collagenous ECM proteins and less abundant collagens in tendon development and homeostasis. This article is protected by copyright. All rights reserved."
short term influences radiation musculofascial healing laparotomy rat model,TISSUE/BIOMATERIAL,67.7% TISSUE/BIOMATERIAL; 9.7% BONE; 7.9% TENDON/LIGAMENT,"Chen Y, Zhang Q, Wu Y, Branch-Brooks CD, Butler CE,",*Scientific reports*,* [Short-term influences of radiation on musculofascial healing in a laparotomy rat model.](https://www.ncbi.nlm.nih.gov/pubmed/31417127),Short-term influences of radiation on musculofascial healing in a laparotomy rat model.,"Preoperative radiation is associated with an increased risk of wound complications. However, the influences of radiation on musculofascial wound healing remains unclear. The purpose of the study was to investigate the short-term effects of preoperative local radiation on the musculofascial healing of laparotomy incisions in a rat model. Eighteen Fischer 344 rats received radiation doses of 0, 10, or 20 Gy to the abdominal wall and underwent laparotomy 4 weeks later. Two weeks after laparotomy, samples of irradiated muscle were harvested for mechanical tests, histological (Hematoxylin & Eosin, and Masson's Trichrome) and immunohistochemical analyses using KI67, CD31, TGF-β, and MYOD1 antibodies. The elastic modulus (EM), maximum strain (MS), and ultimate tensile strength (UTS) in the 20-Gy group were significantly weaker than those in the 0-Gy group. The EM and UTS in the 20-Gy group were significantly lower than those in the 10-Gy group. The UTS and MS in the 10-Gy group were significantly lower than those in the 0-Gy group. The mean number of inflammatory cells per mm<sup>2</sup> in the 20-Gy group was significantly larger than those in the 10- and 0-Gy groups. The mean numbers of CD31-, KI67-, and MYOD1-positive cells, the optical density of TGF-β, and the microvessel density in the 20-Gy group were significantly smaller than those in the 10- and 0-Gy groups. These results indicated that radiation delays musculofascial healing and decreases mechanical strength of the laparotomy incision by creating a chronic inflammatory environment, inhibiting cell proliferation, angiogenesis, granulation maturation, collagen deposition, and muscular regeneration in a dose-dependent manner. The impaired biomechanical, histological and molecular properties may be associated with the higher risk of wound complications in patients who undergo radiotherapy prior to laparotomy."
corneal biomechanical evaluation conventional corneal crosslinking oxygen enrichment,TISSUE/BIOMATERIAL,82.7% TISSUE/BIOMATERIAL; 4.2% METHODS; 1.7% DENTAL/ORAL/FACIAL,"Wang J, Wang L, Li Z, Wang YM, Zhu K, Mu G,",*Eye & contact lens*,* [Corneal Biomechanical Evaluation After Conventional Corneal Crosslinking With Oxygen Enrichment.](https://www.ncbi.nlm.nih.gov/pubmed/31425353),Corneal Biomechanical Evaluation After Conventional Corneal Crosslinking With Oxygen Enrichment.,"To assess corneal biomechanical changes after conventional corneal crosslinking (CXL), with and without oxygen enrichment."
fabrication poly lactic co glycolic acid decellularized articular cartilage extracellular matrix scaffold three dimensional printing technology investigating physicochemical properties,TISSUE/BIOMATERIAL,76.5% TISSUE/BIOMATERIAL; 17.7% JOINT/CARTILAGE; 0.9% CELLULAR/SUBCELLULAR,"Zhang B, Shen S, Xian H, Dai Y, Guo W, Li X, Zhang X, Wang Z, Li H, Peng L, Luo X, Liu S, Lu X, Guo Q,",*Zhongguo xiu fu chong jian wai ke za zhi = Zhongguo xiufu chongjian waike zazhi = Chinese journal of reparative and reconstructive surgery*,* [Fabrication of poly (lactic-co-glycolic acid)/decellularized articular cartilage extracellular matrix scaffold by three-dimensional printing technology and investigating its physicochemical properties]](https://www.ncbi.nlm.nih.gov/pubmed/31407562),[Fabrication of poly (lactic-co-glycolic acid)/decellularized articular cartilage extracellular matrix scaffold by three-dimensional printing technology and investigating its physicochemical properties].,"To manufacture a poly (lactic-co-glycolic acid) (PLGA) scaffold by low temperature deposition three-dimensional (3D) printing technology, prepare a PLGA/decellularized articular cartilage extracellular matrix (DACECM) cartilage tissue engineered scaffold by combining DACECM, and further investigate its physicochemical properties."
development titanium dioxide nanowire incorporated poly vinylidene fluoride trifluoroethylene scaffolds bone tissue engineering applications,TISSUE/BIOMATERIAL,94.2% TISSUE/BIOMATERIAL; 3.7% BONE; 0.6% METHODS,"Augustine A, Augustine R, Hasan A, Raghuveeran V, Rouxel D, Kalarikkal N, Thomas S,",*Journal of materials science. Materials in medicine*,* [Development of titanium dioxide nanowire incorporated poly(vinylidene fluoride-trifluoroethylene) scaffolds for bone tissue engineering applications.](https://www.ncbi.nlm.nih.gov/pubmed/31414231),Development of titanium dioxide nanowire incorporated poly(vinylidene fluoride-trifluoroethylene) scaffolds for bone tissue engineering applications.,"Critical size bone defects that do not heal spontaneously are among the major reasons for the disability in majority of people with locomotor disabilities. Tissue engineering has become a promising approach for repairing such large tissue injuries including critical size bone defects. Three-dimension (3D) porous scaffolds based on piezoelectric polymers like poly(vinylidene fluoride-trifluoroethylene) (P(VDF-TrFE)) have received a lot of attention in bone tissue engineering due to their favorable osteogenic properties. Owing to the favourable redox properties, titanium dioxide (TiO<sub>2</sub>) nanostructures have gained a great deal of attention in bone tissue engineering. In this paper, tissue engineering scaffolds based on P(VDF-TrFE) loaded with TiO<sub>2</sub> nanowires (TNW) were developed and evaluated for bone tissue engineering. Wet-chemical method was used for the synthesis of TNW. Obtained TNW were thoroughly characterized for the physicochemical and morphological properties using techniques such as X-Ray diffraction (XRD) analysis and transmission electron microscopy (TEM). Electrospinning was used to produce TNW incorporated P(VDF-TrFE) scaffolds. Developed scaffolds were characterized by state of art techniques such as Scanning Electron Microscopy (SEM), XRD and Differential scanning calorimetry (DSC) analyses. TEM analysis revealed that the obtained TiO<sub>2</sub> nanostructures possess nanofibrous morphology with an average diameter of 26 ± 4 nm. Results of characterization of nanocomposite scaffolds confirmed the effective loading of TNW in P(VDF-TrFE) matrix. Fabricated P(VDF-TrFE)/TNW scaffolds possessed good mechanical strength and cytocompatibility. Osteoblast like cells showed higher adhesion and proliferation on the nanocomposite scaffolds. This investigation revealed that the developed P(VDF-TrFE) scaffolds containing TNW can be used as potential scaffolds for bone tissue engineering applications."
peripapillary border tissue choroid peripapillary scleral flange human eyes,TISSUE/BIOMATERIAL,45.4% TISSUE/BIOMATERIAL; 19.3% CELLULAR/SUBCELLULAR; 5.0% METHODS,"Jonas RA, Holbach L,",*Acta ophthalmologica*,* [Peripapillary border tissue of the choroid and peripapillary scleral flange in human eyes.](https://www.ncbi.nlm.nih.gov/pubmed/31421014),Peripapillary border tissue of the choroid and peripapillary scleral flange in human eyes.,To assess dimensions and associations of the peripapillary border tissue of the choroid (PBT-C) and peripapillary scleral flange (PBT-S).
sex age genetic differences related play behaviors japanese black calves,VETERINARY/AGRICULTURAL,58.9% VETERINARY/AGRICULTURAL; 27.9% COMPARATIVE; 3.7% EVOLUTION/ANTHROPOLOGY,"Aierqing S, Nakagawa A, Okita M, Bungo T,",*Animal science journal = Nihon chikusan Gakkaiho*,"* [Sex, age, or genetic differences related to play behaviors in Japanese Black calves.](https://www.ncbi.nlm.nih.gov/pubmed/31418987)","Sex, age, or genetic differences related to play behaviors in Japanese Black calves.","Play behavior in young animals has been used to evaluate the condition (health) of livestock. We investigated age, sex, and genetic differences of Japanese Black calves in relation to frequency of play behaviors (galloping, leaping, turning, bucking, head butting objects, and head shaking) and examined how these relationships might affect growth during the suckling stage. Locomotor play behaviors (galloping, leaping, turning, and bucking) and head butting objects gradually declined with the age for both sexes. The frequency of head butting was significantly higher in males than females. We found that significant interaction effects (age × MAOA polymorphism) in play behaviors (except head shaking) and the frequencies of locomotor play in calves without the wild-type allele were significantly higher than those in younger calves (2 and 6 weeks of age). Weight gain was significantly correlated with the frequency of locomotor play in females, but not in males. This study suggests that play in Japanese Black calves gradually declines as they mature and that play may be controlled by variations in the MAOA gene. In addition, the frequency of locomotor play may be an indicator of health in female calves."
continuous measurement locomotor activity convalescence acclimation group housed rats,VETERINARY/AGRICULTURAL,26.2% VETERINARY/AGRICULTURAL; 24.3% COMPARATIVE; 20.2% METHODS,"Yoshizawa T, Shimada S, Takizawa Y, Makino T, Kanada Y, Ito Y, Ochiai T, Matsumoto K,",*Experimental animals*,* [Continuous measurement of locomotor activity during convalescence and acclimation in group-housed rats.](https://www.ncbi.nlm.nih.gov/pubmed/30760650),Continuous measurement of locomotor activity during convalescence and acclimation in group-housed rats.,"Locomotor activity is affected by a range of factors in addition to experimental treatment, including the breeding environment. Appropriate convalescence and acclimation are important for animal experiments, because environmental changes and physical burden can result from surgery, transportation, and cage exchange. However, the duration that locomotor activity is affected by these factors is currently unclear, because it has traditionally been difficult to measure locomotor activity in multiple group-housed animals in any location other than the analysis room. In the present study, we analyzed the locomotor activity of group-housed rats using a nano tag<sup>®</sup> after surgery, transportation, and cage exchange. The nano tag<sup>®</sup>, a new device for analyzing activity, can measure locomotor activity in laboratory animals with no limitation on the number of animals in same cage. Any type of cage can be used for analysis, at any time of day, and in any location. Nano tags<sup>®</sup> were subcutaneously implanted in male rats (F344/NSlc, 6 weeks of age) and locomotor activity was continuously measured after surgery, transportation, and cage exchange. Significant activity changes were observed in rats after transportation and cage exchange, 9 days and 3 h after the event, respectively. The results suggest that continuous measurement of locomotor activity with nano tags<sup>®</sup> can be used to monitor changes in activity induced by environmental changes, and will be helpful for designing animal experiments analyzing locomotor activity."
