title,topic,pred_val,authors,journal,links,full_title,abstract
biomechanical signaling within developing zebrafish heart attunes endocardial growth myocardial chamber dimensions,CELLULAR/SUBCELLULAR,72.9% CELLULAR/SUBCELLULAR; 20.9% CARDIOVASCULAR/CARDIOPULMONARY; 2.8% TISSUE/BIOMATERIAL,"Bornhorst D, Xia P, Nakajima H, Dingare C, Herzog W, Lecaudey V, Mochizuki N, Heisenberg CP, Yelon D, Abdelilah-Seyfried S,",*Nature communications*,* [Biomechanical signaling within the developing zebrafish heart attunes endocardial growth to myocardial chamber dimensions.](https://www.ncbi.nlm.nih.gov/pubmed/31511517),Biomechanical signaling within the developing zebrafish heart attunes endocardial growth to myocardial chamber dimensions.,"Intra-organ communication guides morphogenetic processes that are essential for an organ to carry out complex physiological functions. In the heart, the growth of the myocardium is tightly coupled to that of the endocardium, a specialized endothelial tissue that lines its interior. Several molecular pathways have been implicated in the communication between these tissues including secreted factors, components of the extracellular matrix, or proteins involved in cell-cell communication. Yet, it is unknown how the growth of the endocardium is coordinated with that of the myocardium. Here, we show that an increased expansion of the myocardial atrial chamber volume generates higher junctional forces within endocardial cells. This leads to biomechanical signaling involving VE-cadherin, triggering nuclear localization of the Hippo pathway transcriptional regulator Yap1 and endocardial proliferation. Our work suggests that the growth of the endocardium results from myocardial chamber volume expansion and ends when the tension on the tissue is relaxed."
cyclic stretch induced mechanical stress cell nucleus inhibits ultraviolet radiation induced dna damage,CELLULAR/SUBCELLULAR,99.4% CELLULAR/SUBCELLULAR; 0.2% TISSUE/BIOMATERIAL; 0.1% CARDIOVASCULAR/CARDIOPULMONARY,"Nagayama K, Fukuei T,",*Biomechanics and modeling in mechanobiology*,* [Cyclic stretch-induced mechanical stress to the cell nucleus inhibits ultraviolet radiation-induced DNA damage.](https://www.ncbi.nlm.nih.gov/pubmed/31506862),Cyclic stretch-induced mechanical stress to the cell nucleus inhibits ultraviolet radiation-induced DNA damage.,"Ultraviolet (UV) radiation exerts adverse effects on genome stability, alters the normal state of life, and causes several diseases by inducing DNA damage. Although mechanical stimulation such as stretching has significant effects on the prevention and treatment of diseases, its influence on nuclear morphology and/or intranuclear functions involving resistance to DNA damage remains unknown. Here, we investigated the effects of mechanical stimulation by cyclic stretching on nuclear morphology and resistance of DNA to UV damage in NIH3T3 fibroblasts. Adherent cells on silicone elastic membranes were subjected to ~ 10% cyclic uniaxial stretch at a frequency of 0.5 Hz for 12 h. As a result, the intracellular actin cytoskeleton and nucleus were found to be elongated and aligned in the direction of zero normal strain (~ 62° with respect to the stretch direction) in an actomyosin tension-dependent manner. The nuclei of the stretched cells were dramatically compressed by the reorganized actin stress fibers located on their apical and both sides, and a significant increase in the intranuclear DNA density was observed. Intercellular tension, as assessed with live cell atomic force microscopy imaging, also increased following exposure to cyclic stretch. The UV radiation-induced DNA damage, estimated from the fluorescence intensity of the phospho-histone γ-H2AX, significantly decreased in these stretched cells. These results indicate that the cyclic stretch-induced morphological changes in the nucleus may improve the UV radiation resistance of cells, probably owing to the intracellular force-induced condensation of chromatin. To our knowledge, this is the first study to demonstrate the inhibition of the UV radiation-induced DNA damage by mechanical stimulation."
evidence premature aging drosophila model werner syndrome,CELLULAR/SUBCELLULAR,33.4% CELLULAR/SUBCELLULAR; 26.4% NEURAL; 8.2% COMPARATIVE,"Cassidy D, Epiney D, Salameh C, Zhou LT, Salomon RN, Schirmer AE, McVey M, Bolterstein E,",*Experimental gerontology*,* [Evidence for premature aging in a Drosophila model of Werner syndrome.](https://www.ncbi.nlm.nih.gov/pubmed/31518666),Evidence for premature aging in a Drosophila model of Werner syndrome.,"Werner syndrome (WS) is an autosomal recessive progeroid disease characterized by patients' early onset of aging, increased risk of cancer and other age-related pathologies. WS is caused by mutations in WRN, a RecQ helicase that has essential roles responding to DNA damage and preventing genomic instability. While human WRN has both an exonuclease and helicase domain, Drosophila WRNexo has high genetic and functional homology to only the exonuclease domain of WRN. Like WRN-deficient human cells, Drosophila WRNexo null mutants (WRNexo<sup>Δ</sup>) are sensitive to replication stress, demonstrating mechanistic similarities between these two models. Compared to age-matched wild-type controls, WRNexo<sup>Δ</sup> flies exhibit increased physiological signs of aging, such as shorter lifespans, higher tumor incidence, muscle degeneration, reduced climbing ability, altered behavior, and reduced locomotor activity. Interestingly, these effects are more pronounced in females suggesting sex-specific differences in the role of WRNexo in aging. This and future mechanistic studies will contribute to our knowledge in linking faulty DNA repair mechanisms with the process of aging."
gene editing α6 integrin inhibits muscle invasive networks increases cell cell biophysical properties prostate cancer,CELLULAR/SUBCELLULAR,99.0% CELLULAR/SUBCELLULAR; 0.5% TISSUE/BIOMATERIAL; 0.1% CARDIOVASCULAR/CARDIOPULMONARY,"Rubenstein CS, Gard JMC, Wang M, McGrath JE, Ingabire N, Hinton JP, Marr KD, Simpson SJ, Nagle RB, Miranti CK, Warfel NA, Garcia JGN, Arif-Tiwari H, Cress AE,",*Cancer research*,* [Gene Editing of α6 Integrin Inhibits Muscle Invasive Networks and Increases Cell-Cell Biophysical Properties in Prostate Cancer.](https://www.ncbi.nlm.nih.gov/pubmed/31337652),Gene Editing of α6 Integrin Inhibits Muscle Invasive Networks and Increases Cell-Cell Biophysical Properties in Prostate Cancer.,"Human prostate cancer confined to the gland is indolent (low-risk), but tumors outside the capsule are aggressive (high-risk). Extracapsular extension requires invasion within and through a smooth muscle-structured environment. Because integrins respond to biomechanical cues, we used a gene editing approach to determine if a specific region of laminin-binding α6β1 integrin was required for smooth muscle invasion both <i>in vitro</i> and <i>in vivo</i>. Human tissue specimens showed prostate cancer invasion through smooth muscle and tumor coexpression of α6 integrin and E-cadherin in a cell-cell location and α6 integrin in a cell-extracellular matrix (ECM) distribution. Prostate cancer cells expressing α6 integrin (DU145 α6WT) produced a 3D invasive network on laminin-containing Matrigel and invaded into smooth muscle both <i>in vitro</i> and <i>in vivo</i>. In contrast, cells without α6 integrin (DU145 α6KO) and cells expressing an integrin mutant (DU145 α6AA) did not produce invasive networks, could not invade muscle both <i>in vitro</i> and <i>in vivo</i>, and surprisingly formed 3D cohesive clusters. Using electric cell-substrate impedance testing, cohesive clusters had up to a 30-fold increase in normalized resistance at 400 Hz (cell-cell impedance) as compared with the DU145 α6WT cells. In contrast, measurements at 40,000 Hz (cell-ECM coverage) showed that DU145 α6AA cells were two-fold decreased in normalized resistance and were defective in restoring resistance after a 1 μmol/L S1P challenge as compared with the DU145 α6WT cells. The results suggest that gene editing of a specific α6 integrin extracellular region, not required for normal tissue function, can generate a new biophysical cancer phenotype unable to invade the muscle, presenting a new therapeutic strategy for metastasis prevention in prostate cancer. SIGNIFICANCE: This study shows an innovative strategy to block prostate cancer metastasis and invasion in the muscle through gene editing of a specific α6 integrin extracellular region."
effect fatty acid binding protein 4 inhibition rotator cuff muscle quality histological biomechanical biomolecular analysis,CELLULAR/SUBCELLULAR,34.9% CELLULAR/SUBCELLULAR; 12.5% ORTHOPAEDICS/SURGERY; 12.1% TENDON/LIGAMENT,"Lee YS, Kim JY, Kim KI, Ki SY, Chung SW,",*The American journal of sports medicine*,"* [Effect of Fatty Acid-Binding Protein 4 Inhibition on Rotator Cuff Muscle Quality: Histological, Biomechanical, and Biomolecular Analysis.](https://www.ncbi.nlm.nih.gov/pubmed/31518157)","Effect of Fatty Acid-Binding Protein 4 Inhibition on Rotator Cuff Muscle Quality: Histological, Biomechanical, and Biomolecular Analysis.","A rotator cuff tear (RCT) induces fatty acid-binding protein 4 (FABP4) expression, resulting in ectopic fat accumulation in the rotator cuff muscle."
emerging roles ecm remodeling processes cancer,CELLULAR/SUBCELLULAR,98.4% CELLULAR/SUBCELLULAR; 0.7% TISSUE/BIOMATERIAL; 0.2% CARDIOVASCULAR/CARDIOPULMONARY,"Mohan V, Das A, Sagi I,",*Seminars in cancer biology*,* [Emerging roles of ECM remodeling processes in cancer.](https://www.ncbi.nlm.nih.gov/pubmed/31518697),Emerging roles of ECM remodeling processes in cancer.,"Extracellular matrix (ECM) plays a central and dynamic role in the creation of tumor microenvironment. Herein we discuss the emerging biophysical and biochemical aspects of ECM buildup and proteolysis in cancer niche formation. Dysregulated ECM remodeling by cancer cells facilitate irreversible proteolysis and crosslinking, which in turn influence cell signaling, micro environmental cues, angiogenesis and tissue biomechanics. Further, we introduce the emerging roles of cancer microbiome in aberrant tumor ECM remodeling and membrane bound nano-sized vesicles called exosomes in creation of distant pre-metastatic niches. A detailed molecular and biophysical understanding of the ECM morphologies and its components such as key enzymes, structural and signaling molecules is critical in successfully finding the next generation of therapeutic and diagnostic targets in cancer."
discovery arginine ethyl ester polyglutamine aggregation inhibitor conformational transitioning huntingtin n terminus augments aggregation suppression,CELLULAR/SUBCELLULAR,49.7% CELLULAR/SUBCELLULAR; 18.6% NEURAL; 7.4% TISSUE/BIOMATERIAL,"Singh V, Patel KA, Sharma RK, Patil PR, Joshi AS, Parihar R, Athilingam T, Sinha N, Ganesh S, Sinha P, Roy I, Thakur AK,",*ACS chemical neuroscience*,* [Discovery of Arginine Ethyl Ester as Polyglutamine Aggregation Inhibitor: Conformational Transitioning of Huntingtin N-Terminus Augments Aggregation Suppression.](https://www.ncbi.nlm.nih.gov/pubmed/31460743),Discovery of Arginine Ethyl Ester as Polyglutamine Aggregation Inhibitor: Conformational Transitioning of Huntingtin N-Terminus Augments Aggregation Suppression.,"Huntington's disease (HD) is a genetic disorder caused by a CAG expansion mutation in the <i>huntingtin</i> gene leading to polyglutamine (polyQ) expansion in the N-terminal part of huntingtin (Httex1). Expanded polyQ, through a complex aggregation pathway, forms aggregates in neurons and presents a potential therapeutic target. Here we show Httex1 aggregation suppression by arginine and arginine ethyl ester (AEE) <i>in vitro</i>, as well as in yeast and mammalian cell models of HD, bearing expanded polyQ. These molecules also rescue locomotion dysfunction in HD <i>Drosophila</i> model. Both molecules alter the hydrogen bonding network of polyQ to enhance its aqueous solubility and delay aggregation. AEE shows direct binding with the NT<sub>17</sub> part of Httex1 to induce structural changes to impart an enhanced inhibitory effect. This study provides a platform for the development of better arginine based therapeutic molecules against polyQ-rich Httex1 aggregation."
osmotic engine driven liposomes microfluidic channels,CELLULAR/SUBCELLULAR,72.1% CELLULAR/SUBCELLULAR; 4.9% ROBOTICS; 4.5% METHODS,"Shoji K, Kawano R,",*Lab on a chip*,* [Osmotic-engine-driven liposomes in microfluidic channels.](https://www.ncbi.nlm.nih.gov/pubmed/31512693),Osmotic-engine-driven liposomes in microfluidic channels.,"Self-propelled underwater microrobots that locomote without external sources of energy have potential application as drug carriers and probes in narrow spaces. In this study, we focused on an osmotic engine model, which is a migration mechanism, and applied it as a negative chemotaxis mechanism to induce liposome displacement. First, we confirmed the osmotic flow across the lipid bilayer and calculated the osmotic flow velocity to be 8.5 fL min-1 μm-2 when a salt concentration difference was applied to the lipid bilayer. Next, we designed and fabricated a microchannel that can trap a giant liposome and apply a salt concentration difference to the front and rear of the liposome. Then, we demonstrated the movement of the liposome by flowing it to the microchannel. The liposome successfully moved in the direction of the lower ion concentration at a speed of 0.6 μm min-1 owing to the osmotic pressure difference. Finally, we visualized the inner flow in the liposome by encapsulating microbeads in the liposome and observed the movement of the microbeads to verify that an osmotic flow was generated on the liposome. As a result, we observed the circulation of the microbeads in the liposome when the concentration difference was applied to the front and rear of the liposome, suggesting that the movement of the liposome was driven by the osmotic flow generated by the osmotic pressure difference. These results indicate that the osmotic-pressure-based migration mechanism has the potential to be utilized as the actuator of molecular robots."
revealing sex specific molecular changes hypoxia ischemia induced neural damage subsequent recovery using zebrafish model,CELLULAR/SUBCELLULAR,26.0% CELLULAR/SUBCELLULAR; 19.2% NEURAL; 13.5% COMPARATIVE,"Das T, Soren K, Yerasi M, Kumar A, Chakravarty S,",*Neuroscience letters*,* [Revealing sex-specific molecular changes in hypoxia-ischemia induced neural damage and subsequent recovery using zebrafish model.](https://www.ncbi.nlm.nih.gov/pubmed/31518677),Revealing sex-specific molecular changes in hypoxia-ischemia induced neural damage and subsequent recovery using zebrafish model.,"Functional recovery from hypoxia-ischemia depends on an individual's response to the ischemic damage and recovery. Many of the neurological disorders, including cerebral stroke have sex-specific characteristics. Deciphering the differential molecular mechanisms of sex-specific recovery from hypoxic-ischemic insult can improve medical practice in the treatment of cerebral stroke. In the present study, we describe the establishment of a sex-specific global hypoxia-ischemia neural damage and repair model in zebrafish. During hypoxic exposure a delayed behavioural response was observed in female fish that resumed normal swimming pattern earlier than their male counterparts. Moreover, female appeared more affected as they showed restricted locomotor and exploratory behaviour in novel tank test, reduced mitochondrial enzyme activity, enhanced DNA damage, and cell death after hypoxia insult. However, they showed a faster recovery as compared to male. Analysis of mRNA and protein expression levels of some characteristic hypoxic-ischemic markers showed notable sex-specific differences. Using zebrafish model, we have uncovered cellular and molecular differences in sex-specific systemic responses during the post-hypoxia recovery. This insight might help in devising better therapeutic strategy for stroke in female patients."
graviola annona muricata attenuates behavioural alterations testicular oxidative stress induced streptozotocin diabetic rats,COMPARATIVE,23.6% TISSUE/BIOMATERIAL; 19.2% NEURAL; 13.3% BONE,"Alsenosy AA, El-Far AH, Sadek KM, Ibrahim SA, Atta MS, Sayed-Ahmed A, Al Jaouni SK, Mousa SA,",*PloS one*,* [Graviola (Annona muricata) attenuates behavioural alterations and testicular oxidative stress induced by streptozotocin in diabetic rats.](https://www.ncbi.nlm.nih.gov/pubmed/31509596),Graviola (Annona muricata) attenuates behavioural alterations and testicular oxidative stress induced by streptozotocin in diabetic rats.,"Oxidative stresses intensify the progression of diabetes-related behavioural changes and testicular injuries. Graviola (Annona muricata), a small tree of the Annonaceae family, has been investigated for its protective effects against diabetic complications, oxidative stress, and neuropathies. This study was planned to investigate the effects of graviola on behavioural alterations and testicular oxidative status of streptozotocin (STZ; 65 mg/kg)-induced diabetic rats. Forty adult male Wistar rats were equally allocated into four groups: control (received normal saline 8 ml/kg orally once daily), diabetic (received normal saline orally once daily), graviola (GR; received 100 mg/kg/day; orally once daily), and diabetic with graviola (Diabetic+GR; received 100 mg/kg/day; once daily). Behavioural functions were assessed using standard behavioural paradigms. Also, oxidative statuses of testis were evaluated. Results of behavioural observations showed that diabetes induced depression-like behaviours, reduction of exploratory and locomotor activities, decreased memory performance, and increased stress-linked behaviours. These variations in diabetic rats were happened due to oxidative stress. Interestingly, treatment of diabetic rats with graviola for four weeks alleviated all behavioural changes due to diabetes. Also, rats in graviola-treated groups had greater testicular testosterone and estradiol levels compared with diabetic rats due to significant rise in testicular acetyl-CoA acetyltransferase 2 expression. In the same context, graviola enhanced the antioxidant status of testicular tissues by significantly restoring the testicular glutathione and total superoxide dismutase that fell during diabetes. In addition, Graviola significantly decreased the expression of apoptotic (Bax) and inflammatory (interleukin-1β) testicular genes. In conclusion, these data propose that both the hypoglycemic and antioxidative potential of graviola are possible mechanisms that improve behavioural alterations and protect testis in diabetic animals. Concomitantly, further clinical studies in human are required to validate the current study."
warm bodies cool wings regional heterothermy flying bats,COMPARATIVE,91.3% COMPARATIVE; 5.8% EVOLUTION/ANTHROPOLOGY; 0.6% VETERINARY/AGRICULTURAL,"Rummel AD, Swartz SM, Marsh RL,",*Biology letters*,"* [Warm bodies, cool wings: regional heterothermy in flying bats.](https://www.ncbi.nlm.nih.gov/pubmed/31506035)","Warm bodies, cool wings: regional heterothermy in flying bats.","Many endothermic animals experience variable limb temperatures, even as they tightly regulate core temperature. The limbs are often cooler than the core at rest, but because the large locomotor muscles of the limbs produce heat during exercise, they are thought to operate at or above core temperature during activity. Bats, small-bodied flying mammals with greatly elongated forelimbs, possess wings with large surfaces lacking any insulating fur. We hypothesized that during flight the relatively small muscles that move the elbow and wrist operate below core body temperature because of elevated heat loss. We measured muscle temperature continuously in the small fruit bat <i>Carollia perspicillata</i> before and during wind tunnel flights, and discretely in diverse bats at rest in Belize. We found that bats maintained high rectal temperatures, but that there was a steep proximal-to-distal gradient in wing muscle temperature. Forearm muscles were 4-6°C cooler than rectal temperature at rest and approximately 12°C cooler during flights at an air temperature of 22°C. These findings invite further study into how bats and other endotherms maintain locomotor performance in variable environments, when some muscles may be operating at low temperatures that are expected to slow contractile properties."
analysis zno nanoparticle induced changes oreochromis niloticus behavior toxicity endpoint,COMPARATIVE,45.8% COMPARATIVE; 11.3% VETERINARY/AGRICULTURAL; 10.2% NEURAL,"de Campos RP, Chagas TQ, da Silva Alvarez TG, Mesak C, de Andrade Vieira JE, Paixão CFC, de Lima Rodrigues AS, de Menezes IPP, Malafaia G,",*The Science of the total environment*,* [Analysis of ZnO nanoparticle-induced changes in Oreochromis niloticus behavior as toxicity endpoint.](https://www.ncbi.nlm.nih.gov/pubmed/31128370),Analysis of ZnO nanoparticle-induced changes in Oreochromis niloticus behavior as toxicity endpoint.,"The toxicity of zinc oxide nanoparticles (ZnO NPs) has been investigated in different animal models. However, concentrations tested in most studies are often much higher than the ones potentially identified in the environment. Therefore, such toxicity limits the application of these studies to evaluate ecotoxicological risks posed by these nanopollutants. Thus, the aim of the current study is to evaluate the impacts of ZnO NPs (at environmentally relevant concentrations - 760 μg/L and 76,000 μg/L, for 72 h) on the behavioral responses of Oreochromis niloticus (Nile tilapia) exposed to it. Results did not evidence harmful effects of NPs on animals' locomotor abilities (evaluated through open-field and light-dark transition tests), or anxiety-predictive behavior. On the other hand, Zn bioaccumulation in the body tissues of the analyzed tilapias was correlated to changes in eating behavior (motivated by ration pellets), as well as to deficits in antipredatory defensive behavior (under individual and collective conditions). Tilapia exposed to ZnO NPs recorded lower avoidance, flight and territorialist behavior rates when they were individually confronted with potential predators (Salminus brasiliensis). However, collectively exposed animals were unable to recognize their predators, as well as to differentiate them from artificial baits (""false predators""). The present study is the first to report biological impacts resulting from the short exposure of fish-group representatives to ZnO NPs. Thus, we believe that it may be relevant to improve the knowledge about ecotoxicological risks posed by these pollutants."
selection reproduction short photoperiods changes diapause associated traits induces widespread genomic divergence,COMPARATIVE,57.8% COMPARATIVE; 30.6% EVOLUTION/ANTHROPOLOGY; 2.9% CELLULAR/SUBCELLULAR,"Kauranen H, Kinnunen J, Hiillos AL, Lankinen P, Hopkins D, Wiberg RAW, Ritchie MG, Hoikkala A,",*The Journal of experimental biology*,* [Selection for reproduction under short photoperiods changes diapause-associated traits and induces widespread genomic divergence.](https://www.ncbi.nlm.nih.gov/pubmed/31511345),Selection for reproduction under short photoperiods changes diapause-associated traits and induces widespread genomic divergence.,"The incidence of reproductive diapause is a critical aspect of life history in overwintering insects from temperate regions. Much has been learned about the timing, physiology and genetics of diapause in a range of insects, but how the multiple changes involved in this and other photoperiodically regulated traits are interrelated is not well understood. We performed quasinatural selection on reproduction under short photoperiods in a northern fly species, <i>Drosophila montana</i>, to trace the effects of photoperiodic selection on traits regulated by the photoperiodic timer and / or by a circadian clock system. Selection changed several traits associated with reproductive diapause, including the critical day length for diapause (CDL), the frequency of diapausing females under photoperiods that deviate from daily 24 h cycles and cold tolerance, towards the phenotypes typical of lower latitudes. However, selection had no effect on the period of free-running locomotor activity rhythm regulated by the circadian clock in fly brain. At a genomic level, selection induced extensive divergence between the selection and control line replicates in 16 gene clusters involved in signal transduction, membrane properties, immunologlobulins and development. These changes resembled ones detected between latitudinally divergent <i>D. montana</i> populations in the wild and involved SNP divergence associated with several genes linked with diapause induction. Overall, our study shows that photoperiodic selection for reproduction under short photoperiods affects diapause-associated traits without disrupting the central clock network generating circadian rhythms in fly locomor activity."
